"Posição","Nome","Localidade","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","Unidade","Multiplicador"
"3.3.1.2","Indústria","Banabuiú","2276","2062","2054","2119","5463","9129","9946","9796","10533","20449","12197","11355","13683","13389",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Barbalha","29323","31987","34315","39300","34399","40799","41921","54985","57633","67884","95183","126607","136886","134411",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Barreira","2765","2463","2591","2972","3086","4875","4623","5269","6720","7406","8714","9118","9918","12290",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Barro","2468","2180","2351","2541","2756","3913","4431","5361","5943","7158","8263","9788","10720","11646",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Barroquinha","1600","1492","1575","2013","2316","3642","3864","4033","4811","5242","5430","5881","5870","6691",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Baturité","4329","3899","4104","4549","5499","7692","7558","8829","10226","13208","14921","16434","17399","19314",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Beberibe","5863","5735","6016","7151","8916","13199","14736","16462","18498","20752","23815","81074","75802","106804",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Bela Cruz","3963","3219","3353","3882","4135","5130","5405","6218","7232","8658","9885","10833","11555","13490",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Boa Viagem","6381","5457","5598","6279","6429","8834","9913","11869","13991","14765","16353","18077","19367","22239",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Brejo Santo","7027","6729","6826","7882","8323","12414","13524","14899","16672","17067","20047","22263","23576","26753",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Camocim","14030","13760","14910","19308","25668","40428","40124","35971","39269","37256","39848","137275","104143","201039",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Campos Sales","3593","3387","3642","3835","3566","5130","5556","7035","7648","9478","12213","12628","14195","14658",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Canindé","36293","50459","52631","61413","50333","36996","23739","21358","25408","26867","29539","31773","34431","39157",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Capistrano","1825","1619","1679","1831","1966","2762","2981","3517","3955","4633","5291","5964","6559","7261",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Caridade","7974","15076","24107","15077","8149","7002","4303","4112","5667","6709","8011","9297","7771","9164",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Cariré","2296","2058","2068","2396","2503","3523","3779","4231","4768","5691","6859","18189","7781","8754",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Caririaçu","3008","2668","2643","2893","3073","4950","4841","5782","6828","6990","8431","10453","10757","11355",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Cariús","2120","1879","1915","2201","2305","3239","3697","4458","5043","5506","6477","7262","7544","7834",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Carnaubal","1740","1489","1589","1731","1805","2519","2776","3461","3910","4966","5619","6458","5686","6600",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Cascavel","44199","61972","71274","92258","91334","144397","140907","103530","89280","123316","118607","120913","117580","117326",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Catarina","1341","1317","1422","1562","1565","2152","2510","3030","3577","4425","4949","5591","6305","7179",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Catunda","1027","899","1229","1456","1410","1529","1707","2015","2434","2972","3414","3797","4264","4678",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Caucaia","135688","152335","149573","180406","166717","228980","239895","354710","384012","549765","627704","986036","1101346","1286212",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Cedro","3835","2877","2987","3261","3502","5070","5603","6633","7330","8620","9881","10641","11304","12561",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Chaval","1557","1420","1485","1626","1724","2464","2854","3521","3549","4172","4950","5842","6891","7621",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Choró","1237","1024","1112","1242","1280","1779","2038","2424","2827","3053","3657","4101","4595","5242",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Chorozinho","3965","4854","3857","4327","3912","5304","5727","6690","7001","7344","8415","9880","11322","11807",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Coreaú","2568","2392","2426","2526","2447","3401","3872","4578","5119","6884","7836","8731","8060","8849",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Crateús","13736","13668","13027","15490","18739","21498","20727","25386","63613","50875","45217","41858","44379","47143",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Crato","45583","50174","51132","58592","55440","76467","77478","73450","89717","95995","120037","171560","177972","168773",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Croatá","1828","1589","1780","1961","2141","3089","3701","4295","4792","4439","5610","6003","6569","7445",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Cruz","2879","2679","2837","3095","3245","4478","4622","5449","6126","7434","8310","8902","9550","10873",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Deputado Irapuan Pinheiro","832","758","815","906","984","1425","1695","2027","2290","2324","2680","2972","3153","3600",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ereré","674","597","626","712","770","1080","1197","1454","1721","2040","2405","2643","2748","3190",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Eusébio","128250","150535","158910","218008","206485","292103","292163","349679","391733","469524","552042","589596","609119","543708",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Farias Brito","2563","2256","2378","2944","2995","4175","4252","4641","5177","5617","6435","7142","7641","8687",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Forquilha","3898","3449","3751","5807","5842","14368","17123","14240","16501","15662","19206","19210","19897","19280",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Fortaleza","1936521","1955036","1907102","2202137","2637400","3229241","3228303","3823650","4245345","5144367","6011951","6501341","6937629","6876703",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Fortim","11837","14677","16419","18584","27849","24594","6929","6561","7284","7213","8249","8506","11481","12192",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Frecheirinha","1880","1705","1727","2036","2010","2711","3211","3936","4392","6520","7657","8953","11292","12387",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","General Sampaio","541","486","514","581","648","906","1058","1400","1736","2147","2429","2757","2947","3414",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Graça","1544","1358","1459","1621","1709","2431","2752","3382","3731","4399","4802","5314","5539","6194",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Granja","4972","4569","5206","6039","5981","8094","8644","10274","12879","14209","15678","17405","17052","19553",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Granjeiro","577","532","573","619","630","868","991","1154","1290","1447","1647","1715","1842","2164",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Groaíras","1137","1000","1028","1181","1304","1839","2042","2382","2879","3624","4070","4645","4928","5744",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Guaiúba","2624","2451","2513","2892","3178","4634","5006","6440","7323","9453","11997","16402","15387","16224",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Guaraciaba do Norte","4082","3737","3977","4313","4687","6475","7339","8632","10059","11445","13504","15321","16776","18339",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Guaramiranga","2469","2410","2355","2515","2983","1723","2187","3749","3905","3141","3321","3413","3506","3337",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Hidrolândia","1991","1869","1866","2163","2336","3256","3613","4319","4968","6229","6988","7808","8304","9102",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Horizonte","107616","121958","130415","159175","168479","211436","259566","254710","266546","355230","493604","434389","427207","355037",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ibaretama","1315","1149","1237","1410","1463","2065","2350","2893","3269","3336","3967","4594","5039","5564",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ibiapina","3736","2550","3434","2933","3189","4485","5346","6479","7189","7629","12801","9463","9758","11146",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ibicuitinga","1008","922","982","1108","1224","1763","1999","2428","2748","3713","4144","4643","5632","6332",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Icapuí","13036","16445","19984","20053","26367","27269","25978","33918","29615","32671","27619","26005","28885","28714",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Icó","8189","7650","7884","8566","9062","12665","14178","16774","20000","20131","23629","25896","26902","30675",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Iguatu","32765","34610","31322","36723","40522","53996","52207","60421","69691","71928","83300","100407","105544","107685",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Independência","3335","3508","3508","3755","4167","5915","6460","9395","9985","11656","14990","20811","22890","22375",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ipaporanga","1238","1068","1101","1224","1281","1819","2063","2480","2771","2790","3251","3507","3843","4345",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ipaumirim","2459","2370","2343","2532","2456","3286","3167","4128","4714","5228","6005","6341","6685","7498",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ipu","5257","4753","4916","5575","6023","8299","8900","10452","11554","11727","14176","16092","18202","20080",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ipueiras","4057","3726","3922","4525","4967","6809","7475","8659","9902","10163","11608","12470","13092","14721",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Iracema","1884","1770","1780","1923","2001","2831","3153","3742","4357","6199","6952","7614","7943","9004",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Irauçuba","2217","2129","2159","2325","2399","3363","3825","4781","5632","7482","9250","10467","11954","14152",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itaiçaba","3020","3069","2894","2848","2721","3499","3827","4131","4333","4209","4664","5443","5140","5620",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itaitinga","8324","7455","6791","7585","7671","10825","13026","18521","21765","34771","41034","41088","44150","49291",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itapajé","17993","24517","26682","44142","49873","63395","69164","59762","54254","72946","74647","84488","81258","61591",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itapipoca","40241","52530","55642","70236","69494","92469","82566","111148","101063","119374","111043","120624","141813","202550",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itapiúna","1835","1654","1761","1994","2154","3066","3516","4053","4738","5630","6418","7401","8706","9148",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itarema","10624","15292","19002","17271","29256","32557","40483","61823","62157","58249","41923","57983","63336","63533",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Itatira","1560","1350","1474","1620","1646","2277","2595","3198","3810","4153","4872","5398","5920","6676",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jaguaretama","1977","1812","2494","3063","2955","3483","3938","4782","5601","6545","7375","8619","9281","9927",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jaguaribara","2143","3949","4046","9891","7624","14955","7702","6122","4094","5550","6693","7262","7135","10314",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jaguaribe","10000","10074","9356","9879","8480","11896","12614","16373","20614","26388","30014","27958","34526","44102",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jaguaruana","9514","13921","14620","18746","18544","24092","28138","31288","32399","35797","42059","45968","47154","46897",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jardim","2786","2410","2629","2845","2911","4602","4981","5919","6069","6198","7263","7994","8665","10256",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jati","823","804","841","902","1013","2072","2149","2526","2110","2317","2689","3051","3305","3704",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jijoca de Jericoacoara","1432","1483","1744","1941","2224","3442","4152","5013","5693","6792","7954","8652","9383","10542",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Juazeiro do Norte","86557","90413","89104","103141","99521","131586","133114","190203","209414","250236","281945","310415","337693","348919",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Jucás","3490","3572","3853","4334","4370","6192","7326","8753","11018","12014","21050","17746","21423","16770",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Lavras da Mangabeira","3863","3441","3500","3766","4132","5653","6323","7285","8285","12185","13720","14634","14172","16088",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Limoeiro do Norte","19173","18571","18375","23283","27378","40061","46367","57489","58719","66474","68192","68349","58105","66474",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Madalena","1715","1457","1540","1708","1808","2532","2949","3781","4644","5065","5672","5989","6207","7033",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Maracanaú","602263","672222","666222","825157","838739","1128946","1160321","1178422","1310948","1538771","1675752","1741565","1923495","1880566",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Maranguape","56661","60214","66384","79890","77079","131498","176337","207036","221734","245674","223083","252593","228761","248857",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Marco","3590","4058","4030","5276","5895","8993","10090","11501","13687","15527","18041","22561","23078","25213",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Martinópole","923","868","968","1119","1200","1642","1792","2138","2459","3131","3663","4064","4358","4866",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Massapê","3338","3359","3560","4379","4006","5848","7249","11068","14589","16014","14932","16350","17074","18297",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Mauriti","4783","4625","4803","6615","6944","9251","10005","10329","11864","14163","16464","19446","26664","29230",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Meruoca","1380","1255","1250","1501","1668","2369","2643","3168","3545","3986","4630","5159","5820","6602",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Milagres","3731","3989","4814","6596","6485","7976","7519","7679","9434","11527","14358","15473","15553","15637",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Milhã","1525","1360","1459","1600","1706","2528","2871","3341","3839","3936","4638","4866","5136","5666",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Miraíma","1438","1294","1355","1468","1336","1796","1942","2354","2782","3335","3952","4543","4948","5770",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Missão Velha","4107","3821","3952","4392","4637","6526","7396","10389","14292","19960","23912","24543","24062","21619",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Mombaça","4560","4149","4328","4769","4810","6676","7647","9070","10500","17840","19782","16704","18005","18819",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Monsenhor Tabosa","1730","1517","1639","1764","1866","2626","2956","3562","4083","5037","5649","6339","7231","8115",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Morada Nova","35075","32904","32036","35707","37310","47153","45835","58862","79491","90578","99737","99802","107899","104569",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Moraújo","994","694","756","847","904","1288","1590","1924","2218","2449","2860","3150","4938","5268",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Morrinhos","2198","1984","2154","2503","2654","3630","3974","4703","5611","6066","7033","7615","8279","9232",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Mucambo","1483","1397","1479","1620","1732","2471","2753","3236","3694","4710","4919","5051","5975","6989",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Mulungu","1079","1014","1046","1051","1093","1603","1836","2194","2667","3159","3434","3793","4239","5070",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Nova Olinda","3281","4894","5305","5434","4539","6282","6620","8380","8004","9423","12292","13143","14926","13050",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Nova Russas","4294","3715","3839","4210","4588","6462","7101","8230","9275","9445","10746","11861","12774","14634",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Novo Oriente","2916","2561","2851","3381","3383","5519","6414","9650","12097","16469","14679","13650","12067","13625",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Ocara","2271","2031","2107","2354","2477","3503","3841","4671","5471","6519","8526","8767","8258","9898",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Orós","5027","5030","4704","4763","4680","4826","5429","6490","7406","8904","10570","10579","11341","12449",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Pacajus","118788","126462","117178","129589","122119","172581","155219","151845","147975","163618","173340","168573","184159","172777",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Pacatuba","27530","51173","55535","65173","60209","79034","64077","152002","150928","193293","197465","218459","229144","223460",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Pacoti","1419","1168","1232","1326","1649","3019","3406","3697","3620","3528","4002","4424","4806","5256",,,,,,,,,,"R$",1000
"3.3.1.2","Indústria","Pacujá","684","655","715","781","846","1212","1342","1597","1749","2116","2516","2769","2588","2915",,,,,,,,,,"R$",1000
